timestamp,demand_kwh,wind_generation_kwh,pv_generation_kwh,renewable_generation_kwh,direct_service_kwh,battery_charge_input_kwh,battery_discharge_delivered_kwh,battery_loss_kwh,battery_soc_end_kwh,curtailment_kwh,unmet_energy_kwh,served_energy_kwh,target
2025-01-01T00:00:00+00:00,33.46216733681751,10.558885487241621,0.0,10.558885487241621,10.558885487241621,0.0,0.0,0.0,0.0,0.0,22.903281849575887,10.558885487241621,0.95
2025-01-01T01:00:00+00:00,33.46216733681751,17.92244378825574,0.0,17.92244378825574,17.92244378825574,0.0,0.0,0.0,0.0,0.0,15.539723548561767,17.92244378825574,0.95
2025-01-01T02:00:00+00:00,33.46216733681751,24.104127072374926,0.0,24.104127072374926,24.104127072374926,0.0,0.0,0.0,0.0,0.0,9.358040264442582,24.104127072374926,0.95
2025-01-01T03:00:00+00:00,180.69570361881455,28.700763360566114,0.0,28.700763360566114,28.700763360566114,0.0,0.0,0.0,0.0,0.0,151.99494025824845,28.7007633605661,0.95
2025-01-01T04:00:00+00:00,180.69570361881455,33.88717140850578,6.892686203420862,40.779857611926644,40.779857611926644,0.0,0.0,0.0,0.0,0.0,139.9158460068879,40.779857611926644,0.95
2025-01-01T05:00:00+00:00,180.69570361881455,40.83413519534645,39.03677342930686,79.87090862465331,79.87090862465331,0.0,0.0,0.0,0.0,0.0,100.82479499416124,79.87090862465331,0.95
2025-01-01T06:00:00+00:00,180.69570361881455,55.149090877321164,61.51964500330267,116.66873588062384,116.66873588062384,0.0,0.0,0.0,0.0,0.0,64.0269677381907,116.66873588062384,0.95
2025-01-01T07:00:00+00:00,180.69570361881455,84.87106425997983,94.39369094610173,179.26475520608156,179.26475520608156,0.0,0.0,0.0,0.0,0.0,1.4309484127329881,179.26475520608156,0.95
2025-01-01T08:00:00+00:00,180.69570361881455,109.19387633900516,185.10305652180466,294.2969328608098,180.69570361881455,113.60122924199527,0.0,5.829640422106735,107.77158881988854,0.0,0.0,180.69570361881455,0.95
2025-01-01T09:00:00+00:00,180.69570361881455,130.55743821055614,105.35173170301589,235.90916991357204,180.69570361881455,55.213466294757495,0.0,2.8333729934460763,160.15168212119994,0.0,0.0,180.69570361881455,0.95
2025-01-01T10:00:00+00:00,180.69570361881455,127.59290500098459,72.98456727742179,200.5774722784064,180.69570361881455,19.88176865959184,0.0,1.020266796532912,179.01318398425886,0.0,0.0,180.69570361881455,0.95
2025-01-01T11:00:00+00:00,180.69570361881455,145.70949683725541,40.3961082553252,186.10560509258062,180.69570361881455,5.40990147376607,0.0,0.2776183015053393,184.1454671565196,0.0,0.0,180.69570361881455,0.95
2025-01-01T12:00:00+00:00,180.69570361881455,158.88519999090678,0.0,158.88519999090678,158.88519999090678,0.0,21.810503627907764,1.179785831943608,161.15517769666823,0.0,0.0,180.69570361881455,0.95
